R2_mean,R2_std,RMSE_mean,RMSE_std,max_samples
0.3370835950167871,0.003168499248912733,49.272852378765776,0.11775401302704397,0.02
0.35437921495395,0.004803851392250334,48.62563757282168,0.18085941062671068,0.04
0.3601350300489963,0.006163906096831174,48.4081742905076,0.23286709825694776,0.06
0.3637112808197233,0.004946360569327874,48.27290058110071,0.18754877168176087,0.08
0.36543687915593775,0.005372174609741857,48.2073319333472,0.20376062863455455,0.1
0.3660424502595146,0.006369325214056319,48.18414796803597,0.2417550143849664,0.12000000000000001
0.3647527421890781,0.00762376041550498,48.23287734137981,0.28889226340644275,0.13999999999999999
0.3647562398466683,0.007914698098967214,48.23267464669486,0.3003367603350385,0.16
0.3637758077775982,0.007323039594152391,48.27002062268021,0.2772980895973931,0.18
0.36308109967104124,0.008118437312220025,48.29618797639893,0.3070375945540731,0.19999999999999998
0.36087253114719775,0.006531804129733553,48.38019870898338,0.24689159890085252,0.22
0.3620371422633334,0.00646893050902093,48.33610912660583,0.2448074221684106,0.24
0.35992851470652437,0.006944717479173921,48.415834520823736,0.2624177608225481,0.26
0.3599460283960803,0.006559094857869826,48.415249561828,0.2477178655291068,0.28
0.3598221008618713,0.00614113571979368,48.42001490230801,0.23189735526675792,0.30000000000000004
0.35877933156536096,0.005970503220576908,48.459465637017146,0.22536517708214593,0.32
0.35693785712477966,0.005134851627985625,48.52913813828915,0.1935549411304858,0.34
0.3572560439766674,0.005625058919166462,48.517052987408746,0.21206532819792978,0.36000000000000004
0.3548670004130356,0.005921834461012765,48.607090349467924,0.22286576939318875,0.38
0.3546177159843803,0.006067828314196629,48.61645529653075,0.22834425306653516,0.4
0.3547587490613807,0.006156269476191769,48.61112756742109,0.23158517459294606,0.42000000000000004
0.3518951172749888,0.004933047077964655,48.719078901307036,0.1852308367987645,0.44
0.3520958985965559,0.005774159018128948,48.71140100726838,0.2168896420929597,0.46
0.35090568512583553,0.006445315204171119,48.75600629615864,0.24176495380655305,0.48000000000000004
0.35145816580658734,0.006195948341778821,48.73529643297424,0.2326103754593063,0.5
0.35037822601185775,0.0055154200232336945,48.77597340979685,0.20677242507961233,0.52
0.34903597526567254,0.00603149887665497,48.826253824700686,0.22596056830933686,0.54
0.3483778977304311,0.0057702625310771085,48.85097368041558,0.21586442590384838,0.56
0.3474512648821963,0.006623523153391466,48.885544501110665,0.24781839722455418,0.5800000000000001
0.34843592141160984,0.005829480430695945,48.84878793538415,0.2182694308945595,0.6
0.3472089051839264,0.007306542029068889,48.89448634336638,0.2732853954550683,0.62
0.3460487745722475,0.007060629016663387,48.93796718756829,0.263902441430132,0.64
0.3446866574009583,0.007250026767987562,48.98887159848433,0.27069902387302436,0.66
0.34427125363124067,0.005528030103538384,49.00470962803259,0.20640781427054286,0.68
0.34448568984668804,0.005690053306038532,48.996670404429004,0.21241475746889232,0.7000000000000001
0.3437656404652768,0.005988352379805629,49.02352421585808,0.22354565862471393,0.7200000000000001
0.34308634445640923,0.005867809174558401,49.04891327648662,0.21868056569944894,0.74
0.3420353681054439,0.0057571770851174275,49.088153756171614,0.21427184956968814,0.76
0.3415114745623106,0.006260188966683241,49.10760833388381,0.23288121296718156,0.78
0.34000466927069634,0.005779133071338758,49.16384510399415,0.21495041769763917,0.8
0.34027047558089135,0.0058016816701543525,49.153939588540204,0.21591178939198516,0.8200000000000001
0.3397593249052124,0.005467688117687057,49.17303211742092,0.20326561285745062,0.8400000000000001
0.33874328977524837,0.006088804633067945,49.21075328369784,0.22635334078930391,0.86
0.3382737764785255,0.005883548112619041,49.22825592767736,0.2186596854249535,0.88
0.33800270514774156,0.005749331044947805,49.23836091360518,0.2134589267988864,0.9
0.33707348667026865,0.005348654372720596,49.27296848329572,0.1986067282762546,0.92
0.3375387410332572,0.006597841649918832,49.25546687195558,0.2448051039966855,0.9400000000000001
0.33619994116332774,0.005260419638509934,49.30543629817134,0.19504688715342386,0.9600000000000001
0.3354168957634191,0.0039191222320578405,49.33468083584027,0.14539671768512083,0.98
0.3348606449408603,0.005812531677489853,49.35506779405106,0.21526315870105212,1.0
