R2_mean,R2_std,RMSE_mean,RMSE_std,max_features
0.5131733527997293,0.003973518799525206,30.103465325231543,0.12301083199805043,1
0.5979754159483388,0.004300501468407113,27.356028874378648,0.14616100725993264,2
0.675234027104419,0.00339564573250867,24.587378600763916,0.12900791082732319,3
0.7316851568967758,0.0033453977474936967,22.348420316142562,0.13953683403009173,4
0.771609601289399,0.003285693936494138,20.61866713119266,0.14861187762832972,5
0.7934189667783494,0.0029346011409795932,19.60952752329776,0.13981969341421258,6
0.8076073411706135,0.0034501310989221664,18.92385470607519,0.17032287810984423,7
0.8202257605019343,0.00328375159328804,18.292728277937552,0.1674428164686515,8
0.8298826316857687,0.002860383739535145,17.7947508373035,0.1496789934411816,9
0.8375429629290242,0.002794786779286867,17.389458305096497,0.15000248323141482,10
0.8425931021836712,0.0022568609522867432,17.117236037753194,0.12286312023148552,11
0.8471001923727506,0.0024183028677930733,16.870297754324294,0.1338473129979727,12
0.849122636085173,0.0023914511533807826,16.75835338938907,0.132851043531655,13
0.8523872241081445,0.0030157048793596135,16.57571229384596,0.16955575419578822,14
0.8541991492506226,0.002562779436673657,16.473888370429375,0.14514941755303926,15
0.8547874425304455,0.002211201635390721,16.44077959768922,0.12536938009677312,16
0.8561571129228845,0.002344549737676518,16.36298941665393,0.13368032420344245,17
0.8567315329754501,0.0019999298719708676,16.33043148945732,0.11406355856793718,18
0.8569665234823406,0.002531693269401101,16.316790991256035,0.14455854552446584,19
0.8569232047831653,0.0022302730064401297,16.319402730738357,0.12766450393678005,20
0.8566846408752266,0.002228808546538461,16.333005546057215,0.12737023843289366,21
0.8566363628440652,0.0019068225190516214,16.335889264319167,0.1090203393143862,22
