R2_mean,R2_std,RMSE_mean,RMSE_std,max_features
0.4731848985020729,0.003121077696822685,31.07884936792693,0.09207156680054866,1
0.554595717622265,0.003643513502603874,28.57664901423812,0.11672398373517129,2
0.6323362579290149,0.0024285074296552757,25.963351922421605,0.08579137221293895,3
0.6878419937296258,0.0036294472335980676,23.923111410070593,0.13876405611082568,4
0.7268163229129001,0.0024194317365279078,22.380040170037436,0.09890436095241353,5
0.747758887296375,0.002234100021086433,21.505097775181046,0.09508053657827588,6
0.7630191659328601,0.0015559739067338282,20.844525118113314,0.06836532265554382,7
0.7759572553406482,0.0022791999649080397,20.2673766501815,0.1032278656701667,8
0.7843519223676635,0.0015561587198927645,19.884180813729323,0.07167278407725373,9
0.7910733688214217,0.0006963905693771435,19.571946803904048,0.03262911021552164,10
0.7947395976012794,0.0015602502205629722,19.39935001821937,0.07375090168732043,11
0.7989321834064533,0.0014504423243167112,19.200219125078537,0.06925577218992413,12
0.8001614810243163,0.0012685695709783928,19.141463820388118,0.060702191980108684,13
0.8020318257076523,0.0018210213797643265,19.051572963755298,0.08749657227349453,14
0.803865833414411,0.0012716523579249417,18.963219359176183,0.061552327222429135,15
0.8041001013900644,0.0015923243370371707,18.951833947010346,0.07708605820657591,16
0.8060603919207472,0.0016683795741797274,18.856755219836543,0.08116190725721144,17
0.8064464378830467,0.0013881123990656622,18.838031824540373,0.0674927625896388,18
0.806170186044025,0.0015333795656834693,18.851443778454264,0.07461331987986494,19
0.8062293079969646,0.0014468883642610997,18.84858433819611,0.07049387626985075,20
0.8055683524311285,0.0014890567408728087,18.8806966564094,0.07239831792321784,21
0.805229365030957,0.001806650233291032,18.897083495333266,0.08779925390324024,22
