R2_mean,R2_std,RMSE_mean,RMSE_std,max_samples
0.33691916922645665,0.0065740337180224566,34.86708349254055,0.1729743984579469,0.02
0.34753720861061377,0.0051867063888024305,34.58694389401514,0.13715987032828394,0.04
0.34940481838136767,0.005775634427021956,34.5373395021388,0.153171051853238,0.06
0.3505028169319585,0.006757958461800996,34.50805790668458,0.179069015101564,0.08
0.3519263598380505,0.007709030125137946,34.47007787527287,0.2045100095941982,0.1
0.349488650494968,0.005967550363903564,34.535091421681024,0.15823243585532426,0.12000000000000001
0.34987592643355186,0.006366648653865904,34.524759291700555,0.16885302468720004,0.13999999999999999
0.34835619337877655,0.005856692932297796,34.56515327175556,0.1552106565919745,0.16
0.3475196993269636,0.006070543794652065,34.5873065544072,0.16071383744510714,0.18
0.34626014323984383,0.007350488839798353,34.620501519445355,0.19453854200062623,0.19999999999999998
0.34483798134201293,0.006362794180374705,34.65827631060624,0.16838932548464516,0.22
0.3441406670683553,0.00661581213701396,34.67668453852114,0.17473083200182257,0.24
0.3430857346423486,0.0060598192840587645,34.70463339695298,0.15998917829850984,0.26
0.341049656830574,0.00671901839766311,34.75829194486029,0.17725293712336362,0.28
0.34061227396555627,0.007523103597159079,34.7697129230504,0.19817211183262393,0.30000000000000004
0.3400531887072555,0.007317522325698336,34.78447983935577,0.19297975844941362,0.32
0.3402287057049799,0.006888354505960782,34.77991505556436,0.1816073692166735,0.34
0.338470116543654,0.006495982738384061,34.826291060316414,0.17104448292922814,0.36000000000000004
0.33729326005435134,0.008057275294601693,34.857031317567404,0.21192505137873077,0.38
0.33625554446797395,0.00828457969775474,34.884278151012474,0.21750864685154567,0.4
0.3353128256890508,0.007282445120812243,34.909196984078605,0.19128832767059814,0.42000000000000004
0.3334930092904985,0.007290436619357054,34.95695429981304,0.1912140992999365,0.44
0.3335515243616328,0.007404033339728163,34.9554030558963,0.19423675140053975,0.46
0.3328832129074116,0.007922232131971109,34.97284827050113,0.20772150419487964,0.48000000000000004
0.3321795949525216,0.007540487661096425,34.99134597254069,0.19758218444679232,0.5
0.33069119650347867,0.007155693708843483,35.03037502595648,0.18735396081773412,0.52
0.329275524058493,0.008777817413978494,35.06715242060333,0.22956458494123014,0.54
0.32971038387520535,0.007059917564874767,35.056048121556785,0.18456280543604858,0.56
0.32981611622445345,0.0073410321762977715,35.05324202269103,0.19219573757183064,0.5800000000000001
0.3277282095951455,0.006891642631238673,35.107868054571625,0.18012463105391557,0.6
0.32747845936806985,0.007549432177322524,35.11429814328962,0.19703150328948513,0.62
0.32730541683612246,0.007657351664871752,35.11879956890369,0.19985456005006338,0.64
0.3266070103333899,0.007313128978739122,35.137077226757825,0.19063369116669085,0.66
0.325178212242201,0.007809527381811855,35.1742628069465,0.20357215899122538,0.68
0.3254245627500326,0.007161917088258661,35.167936019543944,0.18655770971467361,0.7000000000000001
0.32433767437230976,0.006613542483974904,35.19632883568129,0.17247884556898488,0.7200000000000001
0.32265242608838507,0.007079848403433706,35.24013658337326,0.1842551530000206,0.74
0.3225452524473246,0.006168810846432833,35.24304063319522,0.16051076495105537,0.76
0.32289657938286814,0.007599350231936128,35.23371135369873,0.19776546274473017,0.78
0.3224038643618162,0.007701761079516496,35.24651415117209,0.20037157564815322,0.8
0.32052202533057594,0.007958988868240537,35.295388715963746,0.20676674819101876,0.8200000000000001
0.32069977701180113,0.007845677608836733,35.290788507238446,0.20386275501614334,0.8400000000000001
0.31934222503095044,0.008411251365318546,35.325948275376504,0.218477049711316,0.86
0.32006929848520355,0.007549611159587083,35.30720575454806,0.19622219323845944,0.88
0.3193551672643878,0.007349211736199967,35.325773213313845,0.19071279563117374,0.9
0.31840395922979753,0.00804660452903481,35.35034755401669,0.20873505387065064,0.92
0.31829065304847093,0.00880844448036355,35.35316372245694,0.2284766935252592,0.9400000000000001
0.3182412458524094,0.008602208528333684,35.35447838824185,0.22323001080066757,0.9600000000000001
0.3180205395269705,0.00831032322165875,35.360249552481335,0.21537245204703012,0.98
0.31750779650229805,0.006193470507787227,35.37383205008333,0.16044415167117676,1.0
