R2_mean,R2_std,RMSE_mean,RMSE_std,max_features
0.4484035078915369,0.004536550741628711,44.945545375705095,0.18437817130242015,1
0.5381771353231638,0.0059881029537772025,41.125216892472665,0.26586420338020894,2
0.6227391442704482,0.005985352562463327,37.169515643175586,0.29342461975061723,3
0.681680627597795,0.0088881309852077,34.14047810800678,0.4719790117407958,4
0.7208752128900577,0.008010522128531204,31.969435647910522,0.4540307148798608,5
0.7434367844011022,0.008771542947098174,30.648893696740505,0.517726815521956,6
0.7561091946887974,0.009136460532968564,29.881546103829344,0.5524526260385945,7
0.7678251942439926,0.008859738469430207,29.154802694867392,0.5490554234110834,8
0.7737325753003721,0.009033590852009157,28.781037112120934,0.5665896647621754,9
0.778124594453882,0.008671010508070877,28.50055913166002,0.5496960562079177,10
0.7816310226780957,0.009444446523856558,28.27328784359053,0.6028972472588587,11
0.7851472265325822,0.009467621945156846,28.044496109117894,0.6090819722599946,12
0.785849371988173,0.008522469716508786,27.999839084172994,0.5497781390706382,13
0.7873175552043018,0.009442394859330667,27.902404694197948,0.6099714642275459,14
0.7888406625233896,0.008697450061831459,27.803222565735517,0.5647345192849765,15
0.7895708291826533,0.009212385147991291,27.754383529524592,0.5984844254596434,16
0.7907058469470474,0.009713361403924077,27.678641245687476,0.6324414010761323,17
0.7905309540897032,0.009089415298997459,27.691106905268583,0.5918441368527549,18
0.79057657965264,0.009550988717433859,27.68744349779929,0.621334994759533,19
0.7904895314931215,0.00942852026260558,27.69337752485658,0.6133727910040796,20
0.7897983486287853,0.009138501892269387,27.739464832322216,0.5939908026881463,21
0.7885742157678086,0.009605804130953906,27.81954298629325,0.6220593211787747,22
